living area,number of floors,Built Year,Price,bedrooms,bathrooms
2860,1.0,1956,805000,3,2.25
2130,1.0,1950,779000,2,2.25
1980,2.0,1989,775000,3,2.5
2730,2.0,1995,770000,3,2.5
2160,2.0,1986,756000,3,2.5
4870,2.0,1983,722500,5,2.5
2110,1.0,1984,716125,3,2.25
2780,2.0,1987,715000,4,2.5
4000,2.0,2007,688000,4,4.0
1820,2.0,1994,661000,3,2.0
1960,1.0,1952,655000,3,1.75
2490,2.0,2003,634000,3,2.5
2210,1.0,1968,614306,2,2.25
2060,2.0,1987,610000,3,2.5
2320,1.5,1974,600000,3,2.5
1740,3.0,2008,568000,3,2.5
1640,1.0,1981,525000,3,2.0
3000,2.0,1918,520000,11,3.0
2120,1.5,1985,518500,4,3.0
2790,2.0,2013,505657,4,2.75
1500,2.0,2002,505000,3,2.0
2120,1.0,1975,490000,4,2.5
1280,2.0,2008,490000,3,2.25
1680,1.0,1940,489900,3,1.0
1470,2.0,2005,487000,2,2.5
1960,1.0,1904,478000,2,1.75
1930,1.0,1983,475000,3,1.5
2350,1.0,1977,462500,3,2.25
1830,1.0,1946,460000,2,2.5
1880,1.0,1922,452000,3,1.75
1639,2.0,2003,450000,3,2.5
2150,1.0,1966,450000,3,1.75
1510,2.0,1987,442500,2,2.25
1280,1.0,1983,440000,2,1.0
1840,2.0,2010,429000,4,2.5
1600,1.0,1950,427000,4,2.5
1690,2.0,2014,419990,3,2.5
2020,1.0,1949,415000,3,1.0
1660,1.0,1952,412000,3,1.0
910,1.0,1939,412000,2,1.0
2530,2.0,2014,382000,4,3.5
2680,2.0,2011,379950,4,2.5
1810,1.5,1943,375000,2,1.0
1830,1.0,1958,373000,3,1.75
1650,2.0,1988,370000,3,2.25
2120,2.0,1965,369160,4,2.25
1960,1.0,1980,367500,4,2.0
1240,1.0,1939,359950,2,1.0
1920,1.0,1992,352500,3,2.0
1360,1.0,1955,352500,3,1.5
2740,1.0,1972,350000,4,1.75
1800,2.0,2014,338800,4,2.25
1500,3.0,1999,337900,3,3.5
1950,1.5,1931,335000,4,1.75
1300,1.0,1977,326188,3,1.0
1140,1.0,1985,319900,3,1.5
2070,1.0,1982,310000,3,2.0
1490,1.0,1994,305000,3,2.0
1470,1.0,1958,299900,3,1.75
2540,1.0,1969,299000,3,2.25
1860,2.0,1991,291000,4,2.5
2070,2.0,1987,289950,3,2.5
2360,1.0,1965,285000,4,2.5
2180,1.0,1963,275000,5,1.75
1995,2.0,1957,271500,3,1.75
1820,1.0,1962,264000,3,1.5
750,1.0,1942,263500,2,1.0
1480,1.5,1940,260000,3,1.0
1260,2.0,2011,255000,3,1.75
1490,1.0,1989,245000,3,2.0
1470,1.0,1958,238000,3,1.0
1200,1.0,1968,222000,3,2.0
1400,2.0,1948,210000,3,1.75
1440,1.0,1980,203000,2,1.0
930,1.0,1946,190000,2,1.0
1230,1.0,1911,184900,2,1.0
840,1.0,1945,180000,3,1.0
930,1.0,1978,178500,2,1.0
5990,2.0,2004,1530000,4,3.5
6880,2.0,2007,1490000,5,6.0
3780,2.0,1907,1400000,4,2.25
2930,2.0,2000,1390000,3,2.25
4310,2.0,1988,1200000,3,3.5
3710,2.0,1998,935000,3,3.25
2120,1.0,1959,892500,3,1.75
3410,2.0,1982,870000,4,2.75
1990,1.5,1913,852000,5,2.75
3660,2.0,2014,839990,4,2.75
3010,2.0,2014,831548,5,2.75
2040,2.0,1998,812000,3,2.5
3847,1.0,1975,810000,5,2.75
2880,2.0,1921,780000,5,2.0
3140,2.0,2009,760000,4,3.25
2420,2.0,1987,752888,3,2.5
1890,2.0,1905,750000,2,2.25
2230,1.5,1915,736500,3,2.0
1930,1.5,1924,733000,4,1.75
2760,2.0,1999,686000,4,2.5
2730,2.0,1990,678000,3,2.25
2020,1.0,1956,677500,3,1.75
1750,2.0,1964,661000,2,1.5
2320,2.0,1982,640000,4,2.5
2690,2.0,1978,635000,4,3.25
1100,1.0,1919,625000,2,1.0
3190,2.0,1997,625000,4,2.5
2240,1.0,1950,625000,3,1.75
3240,2.0,2014,612995,5,3.5
2100,1.0,1980,610000,4,2.5
4930,2.0,1981,600000,3,2.5
2370,1.0,1967,600000,4,2.5
2600,2.0,1999,600000,4,2.5
1550,1.0,1965,600000,2,1.75
2640,2.0,1989,599000,4,2.5
1930,1.0,1972,588000,4,1.75
2560,1.0,1960,585000,5,2.0
1930,1.0,1975,583000,3,1.75
2730,2.5,1976,565000,3,2.0
1650,2.0,2003,500000,3,2.5
1540,1.0,1949,495000,2,2.0
2230,1.0,1974,491500,3,2.25
2590,1.5,1911,470000,4,1.0
1250,2.0,1943,463000,2,1.0
1320,1.0,1940,462600,3,2.0
910,2.0,2006,455000,2,1.5
2040,1.0,1959,452500,3,1.75
2070,1.0,1977,449950,4,2.5
1810,3.0,1998,449000,3,2.5
2790,2.0,2004,445000,4,2.5
1430,3.0,2003,443600,3,2.5
1210,3.0,2007,437500,2,1.5
1600,1.0,1972,436000,4,2.0
3310,2.0,1991,429900,4,3.25
2270,2.0,2006,425000,4,2.5
2080,2.0,1982,424240,3,2.0
1470,2.0,1985,419000,2,2.5
1000,1.0,1928,412000,3,1.0
1250,1.0,1922,400000,2,1.75
2090,1.0,2001,400000,3,3.0
3200,2.0,2003,399950,4,2.5
1740,1.0,1954,395000,3,1.75
1370,1.0,1988,394000,3,2.5
2110,2.0,1975,385000,3,2.25
1380,1.0,1954,380000,3,1.0
1240,1.0,1941,375000,3,1.5
2070,1.0,1955,375000,4,2.0
1110,3.0,2000,371000,2,1.5
1770,1.0,1949,355000,4,2.0
1780,1.0,1976,354950,3,1.75
1200,1.0,1952,345000,3,1.0
1910,1.0,1963,335000,4,2.0
890,1.0,1950,328000,3,1.0
900,1.0,1984,325000,2,1.0
1220,1.0,1946,325000,1,1.0
2641,2.0,1998,324950,4,2.5
1010,1.0,1975,315000,3,1.0
1590,2.0,2000,310000,3,2.5
2010,2.0,1986,299500,4,2.5
2110,1.5,1955,285000,3,2.0
1940,2.0,1989,283748,3,2.25
1260,2.0,2007,282000,3,2.25
1280,1.5,1942,279900,3,1.0
2060,1.0,1978,275000,4,2.75
1660,2.0,1996,269950,3,2.25
1610,1.0,1958,269000,4,1.0
940,1.0,1942,267000,3,1.0
1320,1.0,1993,265000,3,2.0
1640,2.0,1991,265000,3,2.5
1990,2.0,1994,264950,4,2.5
1570,1.0,1991,252000,3,2.25
1960,1.0,1984,250000,3,2.25
1640,2.0,1975,250000,3,1.0
1130,1.0,1954,239000,2,1.0
1010,1.0,1941,235000,2,1.0
970,1.0,1968,226000,3,1.0
1440,1.0,1977,224000,3,1.5
1660,1.0,1952,220000,4,1.75
1800,1.0,1989,205000,3,2.0
770,1.0,1913,203700,2,1.0
930,1.0,1938,200000,2,1.0
820,1.0,1923,185000,2,1.0
1660,2.0,1983,165000,3,2.5
2860,2.0,1933,1300000,4,2.25
2650,2.0,1994,728000,4,2.5
2190,1.0,1989,625000,4,3.0
1670,1.0,1957,620000,3,1.75
2330,2.0,2004,453000,3,3.0
2245,2.0,2014,362865,4,2.5
1340,1.0,1992,230000,2,2.0
1760,1.0,1966,410000,3,1.75
1820,1.0,1975,325000,4,2.5
3920,2.0,1996,3100000,3,3.0
3570,1.0,1946,2200000,3,2.0
4920,2.0,2012,1410000,4,4.0
2410,2.0,1968,1320000,5,2.75
4320,2.0,2006,1050000,4,4.0
3320,3.0,2008,1000000,4,3.25
3350,2.0,1912,1000000,5,3.0
3120,1.0,1956,976000,4,1.5
3780,2.0,1997,962800,4,2.5
3140,2.0,2001,915000,3,2.5
2180,1.0,1966,910000,3,2.25
2850,1.0,1952,900000,3,2.5
2520,1.0,1931,861000,3,2.0
3150,2.0,1911,850000,5,3.5
4010,2.0,2004,849000,4,2.75
2120,1.0,1979,828000,4,2.5
3170,3.0,2008,820000,4,2.5
2840,1.0,1952,814000,4,2.5
2510,2.0,1943,811000,2,2.5
2220,1.5,1925,785000,4,1.5
1640,1.5,1946,775000,3,1.75
2360,2.0,1974,752500,4,2.25
3280,2.0,2003,734500,4,2.75
3150,2.0,2001,727000,4,3.0
2430,1.0,1949,710000,3,1.75
2630,1.0,1977,710000,4,2.5
2260,2.0,2002,660000,3,3.0
2560,2.0,2002,619000,3,2.5
2140,2.0,1945,615750,4,2.0
1390,1.0,1913,608000,2,1.0
2960,2.0,1979,605000,3,2.5
2030,1.0,1985,598000,4,2.5
2120,1.5,1927,597000,4,2.0
3930,1.5,1968,589000,5,2.0
1670,1.5,1912,585000,3,1.5
1460,3.0,2008,580000,4,3.5
1350,1.5,1930,571000,4,1.0
1830,1.5,1909,554000,3,2.0
1380,1.0,1925,535000,3,1.75
2120,1.0,1959,534000,5,1.75
2690,2.0,1980,530000,4,2.5
2480,2.0,1992,530000,3,2.5
1720,1.0,1949,525000,4,2.0
1750,1.5,1929,524950,3,1.75
1600,1.0,1950,523500,2,2.0
1920,1.0,1972,515000,3,2.25
1500,3.0,2007,513000,3,2.25
2270,2.0,2003,507250,3,2.5
960,1.0,1900,500000,2,1.0
1960,2.0,1984,500000,4,2.25
1320,2.0,2014,499000,2,2.5
2100,2.0,2006,477000,3,2.5
1740,1.0,1955,472000,3,1.5
2190,2.0,2004,465000,4,2.75
1440,1.0,1980,460000,3,1.75
1170,3.0,2003,459500,2,1.5
1430,1.0,1964,453000,3,2.0
1620,1.5,1955,451000,4,1.5
1360,1.0,1957,450000,3,1.75
2300,1.0,1961,440000,4,2.5
1210,1.0,1906,439950,2,1.75
1490,1.0,1912,438500,3,2.0
1570,1.0,1983,425000,3,2.25
1580,1.5,1947,402000,3,1.75
2650,2.0,1993,397450,4,2.5
1090,1.0,1945,392000,3,1.0
1120,1.0,1947,380000,2,1.0
950,1.5,1929,377000,1,1.0
1330,1.0,1976,374000,3,1.5
2130,1.5,1930,370000,4,3.0
2120,1.0,1958,370000,3,2.75
2313,2.0,2011,370000,3,2.5
1800,1.0,1979,365000,4,2.5
3730,1.0,1974,360000,4,1.75
1180,1.0,1945,360000,2,2.0
1150,1.0,1955,358000,3,1.0
2060,1.0,1957,350000,4,2.0
2000,2.0,2005,349950,4,2.5
2140,2.0,1991,349950,3,2.5
1260,1.0,1969,349500,3,1.75
2370,2.0,1999,338000,4,2.5
2440,1.0,1933,338000,3,2.0
2370,2.0,2001,335000,4,2.5
2430,2.0,1983,330000,4,2.25
2510,2.0,1991,330000,4,2.5
1130,1.5,1942,316000,3,1.0
2280,2.0,2006,305000,4,2.5
1750,2.0,2005,300000,3,2.5
860,1.0,1948,298800,2,1.0
1500,1.0,1925,295000,3,1.75
1500,1.0,1968,290000,3,2.25
1310,1.0,1965,290000,3,1.5
1020,3.0,2008,290000,2,1.5
2200,2.0,1988,285167,3,2.25
1930,1.0,1946,270000,4,1.5
1480,1.0,1980,268000,3,1.75
800,1.0,1919,267000,1,1.0
1540,1.5,1948,259950,4,2.0
2600,1.5,1961,252500,4,2.5
1800,1.0,1950,237000,3,1.5
1380,1.0,1971,235500,3,1.5
1210,1.0,1930,235000,3,1.0
1900,2.0,1988,229950,3,1.75
1750,1.0,1979,225000,3,2.5
1220,1.0,1968,213500,3,1.0
1000,1.0,1968,204000,3,1.0
1190,1.0,1956,195000,3,1.5
1630,1.0,1970,165000,3,1.5
480,1.0,1948,145000,1,0.75
4810,2.0,2007,3200000,4,4.0
3050,1.0,1968,2000000,3,2.75
3600,2.0,1959,1700000,4,3.0
3820,2.0,2005,1620000,4,3.25
3880,2.5,2007,1060000,4,3.75
3560,3.0,1996,1050000,4,3.0
4130,2.0,2004,998000,5,4.5
3140,2.0,2006,920000,4,2.75
2040,1.0,1951,872500,3,2.5
3370,2.0,1999,806000,4,2.5
3160,2.0,1992,805000,4,2.5
2130,1.0,1922,800000,4,2.0
2580,2.0,1977,787888,4,2.25
2320,1.0,1957,779000,3,1.75
3150,2.0,2005,762500,4,2.5
2730,2.0,1991,756000,4,2.5
1960,1.0,1922,745000,4,2.0
3140,1.0,1959,740000,6,2.25
2960,2.0,1989,735000,3,3.25
3490,2.0,2001,728000,4,3.5
2880,1.5,1926,660000,3,2.0
2530,1.0,1960,657000,5,2.5
2790,2.0,2002,650000,3,2.5
3080,2.0,2008,637000,4,3.5
1360,1.0,1945,630000,3,1.0
1940,1.0,1927,627000,3,2.0
3470,2.0,1993,598600,4,2.75
1530,1.0,1984,595000,3,2.0
1750,2.0,1991,575000,3,2.5
3230,2.0,2012,569950,4,2.5
1940,2.0,2009,555000,3,2.5
2150,1.5,1900,550000,5,1.0
2470,2.0,2013,550000,4,2.5
1560,1.0,1915,549000,3,2.0
2040,1.0,1954,535000,3,2.0
2340,1.0,1986,525000,3,2.5
2900,2.0,2004,520000,4,2.5
2320,1.5,1905,518000,4,2.5
2890,2.0,2003,515000,4,2.5
1570,2.0,2015,500000,2,2.25
2350,1.5,1972,500000,4,2.25
2040,2.0,1998,500000,4,2.5
1810,2.0,2004,489000,2,1.75
1030,1.0,1918,480000,2,1.0
2520,2.0,1908,480000,4,2.25
2080,1.0,1975,474950,5,2.5
2150,1.0,1979,470000,4,2.75
1560,1.0,1924,459000,4,2.0
910,1.0,1914,450000,2,1.0
1300,2.0,1912,448500,3,1.75
2180,2.0,2004,445000,3,2.75
1780,1.5,1922,440000,4,1.0
2010,2.0,1973,434000,4,3.0
1390,1.0,1959,431000,2,2.0
1710,1.0,1983,430000,4,1.75
1550,2.0,1922,430000,3,1.5
2750,2.0,2011,430000,4,2.5
1430,1.5,1921,425000,2,1.0
1390,1.0,1956,425000,3,1.5
820,1.0,1922,420000,2,1.0
2480,2.0,2001,420000,4,2.5
2020,2.0,1995,420000,3,2.25
1570,2.0,2014,417000,3,2.5
1260,1.0,1941,414900,3,1.5
3490,1.5,1969,414000,4,2.5
1740,1.0,1952,410000,3,2.0
1509,3.0,2014,401500,3,2.5
1330,1.0,1960,400000,3,1.75
1730,1.0,1961,400000,3,1.75
1470,1.0,1950,399950,3,1.0
2240,2.0,1950,399000,3,3.0
1860,2.0,2000,380000,2,2.5
1010,2.0,1984,370000,2,1.5
2850,2.0,1997,364988,3,2.5
1850,1.0,1954,352000,4,1.75
2060,1.0,1924,348140,2,1.5
1600,2.0,2000,345000,3,3.25
2130,1.0,1946,344000,5,2.0
2520,2.0,1987,335000,4,2.5
1590,1.0,1954,325000,3,1.0
1820,1.0,1972,320000,3,2.0
1358,3.0,2007,317000,3,2.25
1870,1.0,1977,315500,3,1.75
2370,2.0,1994,310000,3,2.5
1980,1.0,1962,307700,5,2.25
1390,1.0,1990,297950,3,2.0
1550,1.0,1945,294010,3,1.75
1010,1.0,1972,290000,3,1.0
2110,1.0,1985,289000,3,2.5
1610,2.0,1993,282000,3,2.5
1760,1.0,1986,270000,3,2.25
1640,1.0,1991,269500,3,2.0
1700,2.0,2014,268000,3,2.5
1420,1.0,1954,265000,3,1.75
2300,1.0,1977,265000,4,2.25
1630,1.5,1985,265000,3,1.75
1790,1.0,1951,260000,3,1.0
1300,1.0,1981,257500,3,2.0
1610,1.0,1952,255000,2,1.0
2180,1.0,1977,254950,4,2.0
910,1.0,1943,254000,2,1.0
1740,1.0,1981,252000,3,2.25
1300,1.0,1967,251000,3,2.0
1560,2.0,1997,250000,3,2.25
2070,2.0,1990,250000,3,2.5
1520,1.0,1966,240000,3,1.75
820,1.0,1954,235000,2,1.0
910,1.0,1936,235000,2,1.0
2150,1.5,1917,235000,2,1.0
880,1.0,1978,230000,3,1.0
860,1.0,1942,216000,2,1.0
1250,1.0,1971,212000,4,1.75
1080,1.0,1962,207000,3,1.0
1370,1.0,1969,205000,3,1.0
1130,1.0,1956,204950,2,0.75
600,1.0,1922,174000,2,1.0
610,1.0,1922,126000,1,1.0
4285,2.0,1946,1650000,4,3.5
3050,2.0,1926,1480000,4,3.0
3830,2.0,1990,1250000,4,3.75
4560,1.0,1995,1200000,4,3.5
3410,2.0,2007,1090000,4,3.0
4210,2.0,2014,1050000,4,3.5
3400,2.0,2014,1050000,3,2.5
4133,2.0,2000,979500,4,3.75
2830,3.0,2014,969950,3,2.5
3250,2.0,1968,951000,5,3.25
2250,2.0,1905,950000,3,2.0
3080,2.0,2000,950000,3,2.5
3510,2.0,2001,935000,4,3.5
2980,2.0,2008,905000,4,3.5
4350,2.0,1972,900000,5,3.0
1150,1.0,1908,825000,2,1.0
2550,1.0,1957,808000,3,2.5
3640,1.5,1999,780000,4,2.75
2170,1.0,2012,765000,2,2.5
2530,1.5,1917,720000,4,1.75
2480,1.0,1975,716000,4,2.25
2740,2.0,1977,699000,3,2.5
2680,2.0,2001,699000,3,2.5
1570,3.0,2007,695000,2,1.75
2430,1.0,1978,690000,3,2.25
1995,1.5,1991,645000,2,1.5
2220,3.0,1990,641250,3,2.5
2020,1.0,1969,640000,4,1.75
2260,1.0,1967,632000,5,2.5
2330,2.0,2003,625000,3,2.5
2260,1.5,1928,622500,3,2.5
2120,2.0,2005,599000,4,2.5
2400,2.0,1985,592000,3,2.5
2200,2.0,2002,572000,3,2.75
2280,2.0,2003,565000,4,2.5
2560,1.0,1957,552625,4,2.0
3090,2.0,2010,551000,5,3.75
2390,1.0,1969,545000,4,2.25
3100,2.0,2002,540000,5,2.5
1560,1.5,1945,537000,4,2.0
2710,1.0,1968,535000,4,2.5
2210,1.0,1997,516000,4,2.75
1640,1.0,1962,515000,3,2.25
2100,1.0,1972,500000,4,2.0
2130,1.0,1959,495500,3,1.75
2100,2.0,1983,492000,3,2.25
2550,1.0,1989,490000,3,2.25
2120,2.0,1988,475226,3,2.5
2030,2.0,1942,470000,5,1.75
2180,2.0,1977,470000,4,2.0
3030,1.0,1980,465000,4,2.5
2100,1.0,1959,457000,4,1.75
1890,1.0,1967,450000,4,3.0
2800,2.0,2003,449950,4,3.0
2170,2.0,2008,445000,4,2.5
1620,1.0,1974,442200,4,1.75
1120,1.5,1972,435000,2,1.0
1720,1.0,1994,427000,3,2.0
2330,1.5,1934,420000,3,2.0
1250,3.0,2001,418000,3,2.0
1220,1.0,1963,405000,3,1.0
1770,3.0,2001,401000,3,3.25
1350,2.0,2007,388500,3,2.25
2370,2.0,2014,387865,3,2.5
2270,1.0,1967,380000,4,2.5
1090,1.0,1927,375000,1,1.0
2330,1.0,1974,375000,4,2.25
1150,1.5,1970,370000,3,1.75
2200,2.0,1987,365000,3,2.5
2430,1.5,1979,365000,3,2.25
2800,2.0,1997,365000,4,2.5
2280,2.0,1994,364250,3,2.5
1850,1.0,1981,355000,3,3.0
2040,1.0,1958,355000,3,1.75
1360,1.0,1983,350000,3,1.75
1570,1.0,1959,342000,4,2.0
1540,1.0,1977,340000,3,1.75
1360,1.5,1949,329950,4,1.0
1780,2.0,1988,309000,3,2.5
1590,2.0,2000,300000,3,2.5
1300,1.0,1927,300000,3,1.0
1430,1.0,1978,284000,3,1.75
860,1.0,1920,278000,3,1.0
1140,1.0,1956,277000,3,1.0
2160,2.0,1994,277000,3,2.25
1300,1.0,1962,275000,3,1.75
1260,1.0,1947,270000,3,1.75
1140,2.0,2008,268500,3,2.25
1880,2.0,2001,268000,3,2.75
2600,1.5,1969,265000,5,2.25
1250,1.0,1970,259875,3,1.0
1240,1.5,1953,238000,3,1.0
880,1.0,1955,235000,2,1.0
1820,1.0,1987,234000,4,2.5
1260,1.0,1964,230000,3,1.75
1320,1.0,1986,225000,3,2.0
1410,1.5,1963,225000,4,1.0
1060,1.0,1955,212000,3,1.5
1710,1.5,1970,211000,4,2.0
1730,1.0,1963,210000,3,1.0
1490,1.0,1978,203000,3,1.75
1470,1.5,1945,150550,4,1.0
4330,1.0,2008,3170000,5,3.5
6085,3.0,2000,1610000,5,4.5
2720,1.0,1953,1440000,2,2.5
6160,2.0,2007,1280000,6,5.25
3850,2.0,1989,1200000,4,3.25
2550,2.0,2014,1100000,3,2.5
3900,1.0,1947,1070000,2,2.25
1600,1.0,1950,995000,2,2.0
4130,2.0,2012,995000,5,3.25
2950,2.0,2012,921800,4,2.5
2750,1.5,1910,915000,5,2.5
3400,2.0,1988,915000,4,2.5
3240,1.0,1960,902000,3,2.75
3530,2.0,1997,898000,3,2.5
4090,2.0,2005,885000,4,2.5
3610,3.0,1994,830005,4,3.75
2170,1.0,2008,740000,2,2.5
1780,1.0,1967,710000,3,2.0
2130,1.0,1972,707000,2,2.5
2380,1.0,2010,699800,2,2.5
3030,2.0,1981,682000,4,2.5
2960,1.0,1965,654000,5,2.5
1300,1.0,1953,650000,3,1.0
2790,1.0,1953,640000,3,2.5
2840,2.0,2013,636230,4,2.5
2000,1.0,1981,625000,3,2.5
1620,1.0,1924,577000,2,1.75
2990,2.0,2014,564950,4,2.75
1650,1.5,1901,550000,3,1.75
2170,1.0,1975,546800,4,2.25
1940,1.0,1956,545000,4,1.75
1410,1.5,1927,541000,3,1.75
1770,1.0,1967,514000,3,2.0
2210,1.0,1958,507000,3,2.25
2730,1.0,1998,505000,4,2.0
2430,1.0,1989,490000,4,2.5
1620,3.0,2014,490000,3,2.25
1870,2.0,1978,475000,3,1.75
1870,1.5,1927,456000,3,2.0
3030,1.0,1959,455000,4,2.75
1540,1.0,1967,450000,3,1.75
1570,1.0,1959,439995,3,1.75
1250,1.0,1965,439000,3,1.75
1520,3.0,2009,399000,3,3.0
1170,1.0,1941,393820,2,2.0
1270,1.0,1941,390000,2,1.0
1400,1.0,1962,389000,3,1.75
2760,2.0,1978,380000,5,2.5
2050,1.0,1968,375000,5,1.5
2490,2.0,2005,370000,3,2.5
1540,1.5,1961,370000,4,1.0
1830,2.0,1913,360000,3,1.75
2990,2.0,2015,357000,5,2.5
1720,1.0,1957,340000,3,1.75
2166,2.0,2013,326000,5,2.75
1980,2.0,2012,317750,3,2.5
2080,1.0,1967,300000,4,1.75
1810,1.0,1980,299500,3,1.75
2120,2.0,1964,295000,4,3.0
1260,1.0,1954,289000,3,1.75
610,1.0,1918,286000,2,1.0
1020,1.0,1954,285000,3,1.75
1000,1.0,1943,270000,2,1.0
1870,2.0,2009,270000,3,2.5
1820,2.0,2004,265000,4,2.5
1300,1.0,1968,263000,3,1.5
1610,2.0,1933,259000,3,2.0
1730,1.0,1978,257000,3,2.25
1490,1.0,1918,255000,3,1.5
1180,1.0,1959,250200,3,1.5
1650,2.0,2004,250000,3,2.5
1360,2.0,2004,222000,2,2.0
1430,1.0,1979,215000,4,1.5
1000,1.0,1916,207100,2,1.0
1220,1.0,1960,199000,4,1.0
1010,1.0,1977,179900,3,1.0
670,1.0,1948,107000,2,1.0
910,1.0,1973,107000,3,1.5
4860,2.0,1996,2950000,4,3.5
2920,1.0,1966,1650000,4,2.25
4070,3.0,2002,1400000,4,2.5
4190,2.0,1994,1160000,4,3.5
2170,1.0,1965,907000,3,1.75
2870,1.5,1946,810000,3,2.0
2760,1.0,1956,800000,3,2.5
3250,1.0,1966,779000,6,2.5
3630,1.0,1968,769000,4,2.75
2270,2.0,1988,766000,3,2.5
2460,2.0,2006,693000,4,2.5
2120,1.5,1910,682000,5,2.25
4180,2.0,2003,673200,5,3.0
2470,1.0,1987,635000,4,2.5
2170,1.0,1976,585000,3,1.75
1850,2.0,1976,565000,3,3.0
1370,3.0,2004,548000,2,2.0
2080,2.0,1991,545000,4,2.5
2790,2.0,2014,533380,4,2.75
2770,2.0,1991,533300,4,2.5
1580,1.0,1946,524500,3,1.5
1690,1.0,1984,509900,3,1.75
1020,1.0,1916,505000,2,1.0
1160,1.0,1929,501000,3,1.0
2110,1.0,1978,483000,3,1.75
2100,1.0,1949,480000,3,1.5
870,1.0,1946,475000,2,1.0
3361,2.0,2014,471275,4,2.5
1210,2.0,2010,461100,2,2.25
1220,1.0,1938,452000,2,1.0
1200,1.5,1923,438000,3,1.0
1520,1.0,1983,434900,3,2.0
1700,1.0,1975,419000,3,2.25
2240,1.0,1981,415000,4,2.25
1860,1.0,1955,415000,3,1.5
1890,2.0,2012,409000,3,2.5
2030,1.0,1972,405000,4,2.5
1520,2.0,1986,402000,3,2.5
2398,2.0,2008,400000,4,2.5
1920,1.0,1953,380000,3,1.75
1860,1.5,1939,370000,3,2.0
1445,2.0,2005,366000,3,2.25
990,1.0,1955,365000,2,1.0
1410,1.0,1959,365000,3,1.75
2990,2.0,1990,339950,5,2.5
1560,1.0,1966,306000,3,1.75
2340,2.0,1978,290000,4,2.5
1490,1.0,1978,275000,3,1.75
1830,2.0,1986,273000,3,2.25
1370,1.0,1957,264950,3,1.5
2710,2.0,1951,260000,3,2.0
1670,1.0,1985,260000,3,1.75
1540,1.0,1980,244000,3,1.75
530,1.0,1941,238000,1,1.0
1030,1.0,1954,229000,3,1.0
1630,1.0,1959,215000,4,1.75
1260,1.0,1952,194000,3,1.75
1040,1.0,1924,642000,3,1.0
4100,2.0,2011,890000,5,3.25
1320,1.0,1947,380000,5,1.75
1950,2.0,1994,348450,4,2.5
3010,2.0,1931,1100000,3,2.0
2580,1.0,1964,898000,3,2.25
1840,2.0,2005,583000,4,2.5
1780,1.0,1985,450000,3,2.25
1050,1.0,1949,438924,3,1.5
1740,1.0,1992,289950,3,2.25
3890,2.0,1923,2950000,4,3.25
5810,2.0,2004,1880000,4,5.0
4410,3.0,2001,1440000,4,3.75
2850,2.0,1954,993000,4,2.0
1250,1.0,1953,888000,3,1.5
2410,2.0,1910,883000,4,2.25
2380,2.0,1925,855000,4,2.0
4110,2.0,1979,825000,4,3.25
3290,2.0,2012,801000,4,3.5
3190,2.0,1994,795000,3,3.5
2390,2.0,1949,787500,2,2.5
3890,2.0,2004,772500,5,2.75
1640,1.5,1935,750000,3,1.0
1590,1.0,1956,750000,3,1.75
2490,1.5,1922,749500,4,2.75
2790,2.0,1991,738000,5,3.5
3290,2.0,2003,728000,4,2.5
2980,2.0,1992,725000,3,2.5
1880,1.0,1931,710000,3,2.0
1750,2.0,1929,707900,3,1.0
3150,2.0,2001,700000,4,3.5
3150,2.0,2001,680000,4,3.0
2900,1.0,1961,650000,4,3.0
2720,1.0,1979,645000,4,2.25
1770,1.5,1929,643002,3,2.5
2680,1.0,2004,635000,3,2.25
1730,3.0,2009,635000,3,3.5
2090,1.0,1976,610000,4,2.75
2430,1.0,1968,605000,4,2.5
1680,1.0,1951,572000,3,1.5
1980,1.0,1946,570000,3,1.5
2030,1.0,1999,565000,3,2.5
1690,1.5,1914,544500,5,1.0
2830,2.0,2006,539000,3,2.5
2240,2.0,1949,530000,4,3.0
2280,1.0,1977,515000,4,2.5
930,1.0,1909,500000,2,1.0
1020,1.0,1941,485000,3,1.0
960,1.0,1906,477000,3,1.0
2480,1.5,1947,475000,3,1.5
1140,1.0,1942,460000,3,1.0
1550,1.5,1953,453500,3,1.75
1270,1.0,1968,447000,3,1.0
1800,1.0,1979,425000,3,2.25
1770,1.0,1952,420000,3,1.75
2890,2.0,2011,416000,4,2.5
1553,3.0,2014,412000,3,2.5
1830,2.0,1999,410000,3,2.5
2430,2.0,2003,409950,4,3.0
1790,1.0,1974,392000,3,2.25
840,1.0,1948,389100,2,1.0
1630,3.0,2008,385000,3,2.25
1540,1.0,1909,384950,3,1.0
1600,1.0,1958,380000,3,2.25
1330,3.0,2004,375000,3,2.5
1410,3.0,2006,358000,3,3.25
1430,1.0,1969,351000,4,1.0
3380,1.0,1959,350000,4,3.0
2700,2.0,1992,338150,4,2.25
1980,1.0,1990,333800,5,3.0
800,1.0,1929,330000,2,1.0
1740,1.0,1958,320000,5,1.0
1600,1.0,1979,316500,3,1.75
1320,2.0,2005,300000,3,2.5
1310,1.0,1962,300000,3,2.0
1780,2.0,2006,296000,4,2.5
1860,2.0,2010,294900,3,2.5
1440,1.0,1954,285000,4,1.75
2170,1.5,1966,275436,4,2.75
1710,1.0,1974,273148,3,1.75
1610,2.0,1927,270000,3,1.5
1480,2.0,1996,269950,3,2.5
